fieldId,fov,ra,dec,gl,gb,el,eb
1795,3.5,340.17462,-18.988165,41.102888,-58.94436,-25.398298,-9.843679
1796,3.5,19.82538,-18.988165,162.575055,-79.644975,10.56546,-25.219559
1797,3.5,193.073652,-18.536753,-56.78419,44.334524,-160.642054,-11.90991
1798,3.5,166.926348,-18.536753,-88.753444,37.870898,175.71472,-22.147352
1799,3.5,310.926388,-18.536752,27.501794,-32.818544,-51.533586,-0.386092
1800,3.5,49.073612,-18.536752,-153.77478,-55.666204,40.585598,-35.213298
1801,3.5,238.926356,-18.536705,-7.555362,26.135275,-119.245795,1.79558
1802,3.5,121.073644,-18.536705,-122.16708,6.822187,128.415109,-37.929741
1803,3.5,337.073651,-18.536694,39.900931,-56.044655,-27.983247,-8.323891
1804,3.5,22.926349,-18.536694,172.195311,-77.366061,13.74008,-26.013919
1805,3.5,265.073588,-18.536693,8.244844,6.476172,-94.618205,4.821833
1806,3.5,94.926412,-18.536693,-133.693655,-15.15451,96.345683,-41.868059
1807,3.5,242.101466,-18.092196,-4.910474,24.249471,-116.374697,2.822018
1808,3.5,117.898534,-18.092196,-124.111326,4.468423,124.564921,-38.248962
1809,3.5,189.898494,-18.092196,-61.028436,44.688458,-163.652669,-12.704736
1810,3.5,170.101506,-18.092196,-85.609496,39.681441,178.454031,-20.482433
1811,3.5,261.898531,-18.092189,7.010192,9.266765,-97.6609,5.129338
1812,3.5,98.101469,-18.092189,-132.826537,-12.226495,100.330929,-41.242673
1813,3.5,333.89852,-18.092189,38.725832,-53.07485,-30.65051,-6.809686
1814,3.5,26.10148,-18.092189,179.174116,-74.817383,17.019536,-26.825307
1815,3.5,314.101459,-18.09214,29.300605,-35.477091,-48.51065,-0.768015
1816,3.5,45.898541,-18.09214,-156.594251,-58.298015,37.303355,-33.809848
1817,3.5,215.999979,-17.910438,-27.998259,39.679635,-140.39181,-3.421697
1818,3.5,144.000021,-17.910438,-109.103617,24.64067,153.152227,-30.306545
1819,3.5,0.0,-17.910429,68.116556,-74.982405,-7.256815,-16.388782
1820,3.5,288.000023,-17.910379,19.015601,-12.480418,-72.777619,4.462829
1821,3.5,71.999977,-17.910379,-143.485448,-35.072402,67.514004,-39.950028
1822,3.5,212.952208,-17.866966,-31.408765,40.966042,-143.151753,-4.333783
1823,3.5,147.047792,-17.866966,-106.925726,26.777115,156.226545,-29.171085
1824,3.5,356.952247,-17.86692,61.884933,-72.655132,-9.982801,-15.150893
1825,3.5,3.047753,-17.86692,76.557081,-77.052189,-4.479798,-17.554882
1826,3.5,291.047755,-17.866908,20.293391,-15.102312,-69.889245,4.119315
1827,3.5,68.952245,-17.866908,-144.824166,-37.765738,63.811632,-39.406309
1828,3.5,219.047774,-17.866908,-24.69245,38.331765,-137.649973,-2.464282
1829,3.5,140.952226,-17.866908,-111.239745,22.500184,149.992162,-31.331398
1830,3.5,284.952283,-17.866906,17.799947,-9.836212,-75.663933,4.834263
1831,3.5,75.047717,-17.866906,-142.276388,-32.351566,71.275253,-40.335016
1832,3.5,209.907354,-17.738859,-34.930743,42.182806,-145.93075,-5.200601
1833,3.5,150.092646,-17.738859,-104.694891,28.905604,159.214492,-27.93285
1834,3.5,222.092651,-17.738843,-21.486557,36.926137,-134.923645,-1.465841
1835,3.5,137.907349,-17.738843,-113.34081,20.356296,146.750543,-32.242093
1836,3.5,281.907359,-17.738792,16.637596,-7.171661,-78.549778,5.23065
1837,3.5,78.092641,-17.738792,-141.178259,-29.606561,75.077378,-40.559765
1838,3.5,294.092642,-17.738789,21.638817,-17.70143,-66.997823,3.802314
1839,3.5,65.907358,-17.738789,-146.309432,-40.429,60.183148,-38.710769
1840,3.5,353.907371,-17.738785,57.221208,-70.161016,-12.660495,-13.84681
1841,3.5,6.092629,-17.738785,87.905348,-78.724144,-1.651487,-18.647639
1842,3.5,330.626859,-17.696456,37.49553,-50.030984,-33.437873,-5.337422
1843,3.5,29.373141,-17.696456,-175.3923,-72.083948,20.411997,-27.694817
1844,3.5,258.626883,-17.696454,5.608815,12.086947,-100.806915,5.313846
1845,3.5,101.373117,-17.696454,-131.839243,-9.241742,104.387832,-40.571454
1846,3.5,186.626862,-17.696452,-65.444985,44.769416,-166.741376,-13.601154
1847,3.5,173.373138,-17.696452,-82.115194,41.353396,-178.718138,-18.821704
1848,3.5,245.373107,-17.69645,-2.35086,22.171849,-113.374897,3.76036
1849,3.5,114.626893,-17.69645,-126.008573,1.966066,120.579719,-38.562536
1850,3.5,317.373151,-17.696447,31.15179,-38.244248,-45.413052,-1.275639
1851,3.5,42.626849,-17.696447,-159.763562,-60.998021,33.968712,-32.379222
1852,3.5,206.866151,-17.532458,-38.573489,43.31819,-148.729968,-6.026375
1853,3.5,153.133849,-17.532458,-102.394547,31.020263,162.12057,-26.602214
1854,3.5,297.133935,-17.532453,23.055074,-20.280173,-64.101394,3.50622
1855,3.5,62.866065,-17.532453,-147.957537,-43.061819,56.637314,-37.874528
1856,3.5,278.86609,-17.532397,15.516192,-4.488672,-81.4387,5.645261
1857,3.5,81.13391,-17.532397,-140.170482,-26.83987,78.903159,-40.628009
1858,3.5,225.13388,-17.532397,-18.376083,35.4623,-132.207224,-0.433443
1859,3.5,134.86612,-17.532397,-115.411257,18.205977,143.432177,-33.039206
1860,3.5,350.866111,-17.532394,53.648466,-67.555501,-15.296428,-12.484659
1861,3.5,9.133889,-17.532394,102.438734,-79.806162,1.228045,-19.669651
1862,3.5,255.350789,-17.269045,4.147574,14.902627,-103.971385,5.458457
1863,3.5,104.649211,-17.269045,-130.840122,-6.247306,108.384142,-39.78084
1864,3.5,248.649204,-17.269044,0.127538,20.026833,-110.346652,4.669211
1865,3.5,111.350796,-17.269044,-127.889588,-0.565617,116.548662,-38.765309
1866,3.5,327.350827,-17.269043,36.371932,-46.966271,-36.237074,-3.86721
1867,3.5,32.649173,-17.269043,-171.299385,-69.234557,23.866472,-28.508066
1868,3.5,320.649194,-17.269042,33.130429,-41.005598,-42.303133,-1.80638
1869,3.5,39.350806,-17.269042,-163.485825,-63.636767,30.711316,-30.877538
1870,3.5,183.350838,-17.26904,-69.880398,44.65443,-169.861417,-14.487193
1871,3.5,176.649162,-17.26904,-78.408517,42.899767,-175.918728,-17.131531
1872,3.5,347.825505,-17.257222,50.831934,-64.87071,-17.901689,-11.073839
1873,3.5,12.174495,-17.257222,119.121126,-80.108691,4.160204,-20.627515
1874,3.5,300.174508,-17.25717,24.544654,-22.844491,-61.195748,3.222102
1875,3.5,59.825492,-17.25717,-149.786582,-45.666774,53.174963,-36.910797
1876,3.5,228.174477,-17.257169,-15.356429,33.935079,-129.491027,0.623442
1877,3.5,131.825523,-17.257169,-117.454054,16.04175,140.040347,-33.727739
1878,3.5,203.825522,-17.257166,-42.349157,44.357343,-151.552359,-6.819251
1879,3.5,156.174478,-17.257166,-100.001731,33.114104,164.955218,-25.190482
1880,3.5,275.825508,-17.257164,14.419854,-1.787507,-84.337476,6.068438
1881,3.5,84.174492,-17.257164,-139.230901,-24.051533,82.739885,-40.547715
1882,3.5,252.000005,-17.08056,2.347625,17.604238,-107.187763,5.286283
1883,3.5,107.999995,-17.08056,-129.552886,-3.308106,112.451707,-39.130862
1884,3.5,180.0,-17.080554,-74.289829,44.064369,-172.963124,-15.633402
1885,3.5,323.999967,-17.080507,34.949526,-43.918405,-39.203069,-2.635943
1886,3.5,36.000033,-17.080507,-167.42726,-66.378974,27.340686,-29.535868
1887,3.5,200.777632,-16.924961,-46.272528,45.281849,-154.403573,-7.591289
1888,3.5,159.222368,-16.924961,-97.485858,35.178908,167.734989,-23.708992
1889,3.5,272.777638,-16.924958,13.328866,0.934138,-87.256954,6.487905
1890,3.5,87.222362,-16.924958,-138.335697,-21.238184,86.58204,-40.329986
1891,3.5,231.222416,-16.924958,-12.422062,32.334712,-126.760695,1.694076
1892,3.5,128.777584,-16.924958,-119.472013,13.851539,136.574352,-34.316188
1893,3.5,344.7776,-16.924897,48.537669,-62.122596,-20.492476,-9.623861
1894,3.5,15.2224,-16.924897,135.510364,-79.565084,7.149675,-21.531492
1895,3.5,303.222412,-16.924895,26.109994,-25.405188,-58.27323,2.9373
1896,3.5,56.777588,-16.924895,-151.818248,-48.250622,49.787602,-35.833775
1897,3.5,197.709353,-16.550249,-50.360028,46.068673,-157.292463,-8.358661
1898,3.5,162.290647,-16.550249,-94.807316,37.204325,170.482511,-22.168751
1899,3.5,341.709365,-16.550246,46.596607,-59.316504,-23.09046,-8.145571
1900,3.5,18.290635,-16.550246,149.477393,-78.286768,10.20437,-22.396445
1901,3.5,234.290669,-16.550242,-9.567854,30.646176,-123.997118,2.765533
1902,3.5,125.709331,-16.550242,-121.467021,11.618266,133.028861,-34.816712
1903,3.5,269.709386,-16.550241,12.218876,3.680725,-90.211934,6.888118
1904,3.5,90.290614,-16.550241,-137.458744,-18.393345,90.43222,-39.988517
1905,3.5,306.290625,-16.550237,27.75344,-27.977741,-55.323207,2.635175
1906,3.5,53.709375,-16.550237,-154.07943,-50.823961,46.458391,-34.658106
1907,3.5,266.603009,-16.152033,11.058653,6.457019,-93.220398,7.247831
1908,3.5,93.396991,-16.152033,-136.569438,-15.508954,94.301094,-39.540785
1909,3.5,237.397007,-16.152033,-6.791534,28.847902,-121.176338,3.820335
1910,3.5,122.602993,-16.152033,-123.438072,9.318981,129.393868,-35.246462
1911,3.5,309.396934,-16.15203,29.475738,-30.582889,-52.332811,2.293341
1912,3.5,50.603066,-16.15203,-156.602682,-53.401616,43.162455,-33.399967
1913,3.5,194.603054,-16.152026,-54.626351,46.686655,-160.229584,-9.143452
1914,3.5,165.396946,-16.152026,-91.915761,39.173964,173.22629,-20.582785
1915,3.5,338.603018,-16.152023,44.881013,-56.450734,-25.722653,-6.652295
1916,3.5,21.396982,-16.152023,160.474731,-76.466561,13.335261,-23.242283
1917,3.5,312.561485,-15.756291,31.271907,-33.245693,-49.290335,1.881249
1918,3.5,47.438515,-15.756291,-159.423889,-56.001651,39.869056,-32.080265
1919,3.5,263.438497,-15.756289,9.808328,9.264186,-96.300529,7.537398
1920,3.5,96.561503,-15.756289,-135.631056,-12.578862,98.205154,-39.009798
1921,3.5,335.438508,-15.756284,43.286589,-53.521856,-28.420305,-5.164299
1922,3.5,24.561492,-15.756284,168.999835,-74.273191,16.553115,-24.095956
1923,3.5,240.561539,-15.756284,-4.098131,26.912139,-118.27173,4.833034
1924,3.5,119.438461,-15.756284,-125.377766,6.925798,125.657121,-35.628887
1925,3.5,191.438478,-15.756283,-59.077095,47.093292,-163.224608,-9.975165
1926,3.5,168.561522,-15.756283,-88.750643,41.06022,175.999738,-18.96921
1927,3.5,260.205184,-15.390075,8.429655,12.092548,-99.458914,7.725204
1928,3.5,99.794816,-15.390075,-134.610646,-9.60695,102.152624,-38.418755
1929,3.5,243.79477,-15.39007,-1.503317,24.818389,-115.2672,5.773431
1930,3.5,116.20523,-15.39007,-127.271671,4.419215,121.815097,-35.985284
1931,3.5,332.205215,-15.39007,41.740518,-50.533392,-31.205747,-3.707338
1932,3.5,27.794785,-15.39007,175.735369,-71.823399,19.860436,-24.981151
1933,3.5,188.205194,-15.390065,-63.685323,47.242342,-166.277607,-10.880344
1934,3.5,171.794806,-15.390065,-85.26196,42.821827,178.826961,-17.351008
1935,3.5,315.794769,-15.390065,33.132416,-35.982688,-46.195108,1.369507
1936,3.5,44.205231,-15.390065,-162.587308,-58.63249,36.556865,-30.722495
1937,3.5,214.475913,-15.207653,-28.11377,42.750645,-142.65408,-1.340789
1938,3.5,145.524087,-15.207653,-110.225383,27.543095,153.556889,-27.25484
1939,3.5,358.475901,-15.207595,71.73626,-72.085069,-7.483396,-13.3243
1940,3.5,1.524099,-15.207595,79.159255,-74.087588,-4.718923,-14.529629
1941,3.5,217.524129,-15.20759,-24.618494,41.36519,-139.868769,-0.394154
1942,3.5,142.475871,-15.20759,-112.404087,25.341391,150.459496,-28.32464
1943,3.5,289.524155,-15.207588,22.157573,-12.667088,-70.97231,6.955317
1944,3.5,70.475845,-15.207588,-147.223275,-35.42137,66.23682,-37.044799
1945,3.5,286.475929,-15.207583,20.875051,-10.007914,-73.913922,7.319659
1946,3.5,73.524071,-15.207583,-145.850094,-32.708666,69.889089,-37.499095
1947,3.5,211.428479,-15.123594,-31.738391,44.064614,-145.456015,-2.243668
1948,3.5,148.571521,-15.123594,-107.993929,29.739415,156.57514,-26.078386
1949,3.5,355.428476,-15.123537,65.929244,-69.830431,-10.202129,-12.050106
1950,3.5,4.571524,-15.123537,88.553338,-75.732918,-1.906324,-15.662944
1951,3.5,220.571559,-15.123533,-21.244109,39.914767,-137.097248,0.594305
1952,3.5,139.428441,-15.123533,-114.540531,23.135967,147.284399,-29.282765
1953,3.5,283.428468,-15.123532,19.652383,-7.325069,-76.856003,7.707696
1954,3.5,76.571532,-15.123532,-144.604019,-29.965297,73.586577,-37.796969
1955,3.5,292.571489,-15.123529,23.507567,-15.301843,-68.028999,6.615414
1956,3.5,67.428511,-15.123529,-148.742172,-38.100484,62.643733,-36.437815
1957,3.5,247.03409,-14.992815,1.003115,22.658016,-112.23289,6.68548
1958,3.5,112.96591,-14.992815,-129.147677,1.885037,117.92664,-36.236772
1959,3.5,319.034084,-14.992761,35.116472,-38.711023,-43.089161,0.833806
1960,3.5,40.965916,-14.992761,-166.246621,-61.196017,33.314454,-29.291488
1961,3.5,328.965911,-14.992759,40.34796,-47.517211,-34.003691,-2.250195
1962,3.5,31.034089,-14.992759,-179.065237,-69.189972,23.225147,-25.813122
1963,3.5,256.965935,-14.992756,6.99824,14.919763,-102.636016,7.872893
1964,3.5,103.034065,-14.992756,-133.586353,-6.623356,106.053139,-37.710947
1965,3.5,184.965951,-14.992755,-68.324497,47.187734,-169.358779,-11.776336
1966,3.5,175.034049,-14.992755,-81.544599,44.463866,-178.372783,-15.700679
1967,3.5,208.382227,-14.960854,-35.503949,45.295219,-148.276352,-3.106298
1968,3.5,151.617773,-14.960854,-105.692803,31.925244,159.517478,-24.804783
1969,3.5,295.61781,-14.960849,24.929044,-17.914546,-65.081348,6.29518
1970,3.5,64.38219,-14.960849,-150.423233,-40.745472,59.118762,-35.687546
1971,3.5,223.617748,-14.960848,-17.984255,38.400514,-134.334016,1.618109
1972,3.5,136.382252,-14.960848,-116.640678,20.924344,144.035205,-30.12933
1973,3.5,352.382242,-14.960798,61.356811,-67.399196,-12.881062,-10.714409
1974,3.5,7.617758,-14.960798,100.030376,-76.890943,0.955093,-16.726155
1975,3.5,280.382271,-14.960792,18.477534,-4.620337,-79.802257,8.113555
1976,3.5,79.617729,-14.960792,-143.46352,-27.194385,77.314611,-37.940885
1977,3.5,322.334219,-14.733597,37.069836,-41.541561,-39.97437,0.09889
1978,3.5,37.665781,-14.733597,-170.273705,-63.802087,30.01482,-27.930764
1979,3.5,325.665747,-14.733597,38.831378,-44.495139,-36.923643,-0.937839
1980,3.5,34.334253,-14.733597,-174.532585,-66.482731,26.633626,-26.763615
1981,3.5,250.334173,-14.733594,3.319927,20.292891,-109.091288,7.406572
1982,3.5,109.665827,-14.733594,-130.889213,-0.799891,113.970368,-36.55467
1983,3.5,181.665815,-14.733593,-72.971029,46.750942,-172.449594,-12.835805
1984,3.5,178.334185,-14.733593,-77.438972,45.827472,-175.473383,-14.153674
1985,3.5,253.665812,-14.733531,5.328203,17.689718,-105.865702,7.806146
1986,3.5,106.334188,-14.733531,-132.378061,-3.658007,109.99372,-37.049157
1987,3.5,205.334676,-14.729327,-39.424745,46.425888,-151.11743,-3.937112
1988,3.5,154.665324,-14.729327,-103.297916,34.093034,162.392814,-23.446183
1989,3.5,298.665338,-14.729271,26.423566,-20.510702,-62.125807,5.985301
1990,3.5,61.334662,-14.729271,-152.282328,-43.358293,55.66457,-34.8073
1991,3.5,277.334704,-14.72927,17.333927,-1.894883,-82.759237,8.52696
1992,3.5,82.665296,-14.72927,-142.404345,-24.397535,81.061621,-37.938859
1993,3.5,226.665312,-14.729267,-14.83357,36.818286,-131.569705,2.667373
1994,3.5,133.334688,-14.729267,-118.70774,18.699424,140.714949,-30.8695
1995,3.5,349.334683,-14.729263,57.694596,-64.841826,-15.530701,-9.327393
1996,3.5,10.665317,-14.729263,113.133094,-77.433725,3.866291,-17.726168
1997,3.5,202.279403,-14.441546,-43.516431,47.436316,-153.983572,-4.748206
1998,3.5,301.720574,-14.441535,27.99208,-23.100092,-59.156224,5.672666
1999,3.5,58.279426,-14.441535,-154.337649,-45.944571,52.275612,-33.81214
2000,3.5,274.279376,-14.441534,16.201603,0.85173,-85.736426,8.93482
2001,3.5,85.720624,-14.441534,-141.4011,-21.573895,84.821272,-37.802256
2002,3.5,229.720564,-14.441532,-11.787345,35.159482,-128.79113,3.729937
2003,3.5,130.279436,-14.441532,-120.743391,16.450012,137.324332,-31.512348
2004,3.5,157.720619,-14.441532,-100.777882,36.233765,165.215612,-22.015177
2005,3.5,346.279394,-14.441484,54.690746,-62.189366,-18.165996,-7.900192
2006,3.5,13.720606,-14.441484,126.72416,-77.287863,6.830294,-18.673594
2007,3.5,199.206255,-14.112469,-47.79349,48.301579,-156.880928,-5.555162
2008,3.5,160.793745,-14.112469,-98.093508,38.335671,168.005093,-20.524747
2009,3.5,232.793753,-14.112463,-8.841427,33.411565,-125.98147,4.791946
2010,3.5,127.206247,-14.112463,-122.748452,14.161185,133.860467,-32.069864
2011,3.5,271.206243,-14.11241,15.057135,3.621278,-88.745849,9.32127
2012,3.5,88.793757,-14.11241,-140.427301,-18.720404,88.593142,-37.544873
2013,3.5,343.206204,-14.112409,52.15477,-59.459315,-20.805972,-6.444915
2014,3.5,16.793796,-14.112409,139.464191,-76.476417,9.852441,-19.58244
2015,3.5,304.793815,-14.112407,29.635688,-25.695997,-56.164374,5.341175
2016,3.5,55.206185,-14.112407,-156.611975,-48.512695,48.939409,-32.717512
2017,3.5,340.102171,-13.75939,49.942579,-56.660481,-23.472744,-4.975299
2018,3.5,19.897829,-13.75939,150.508936,-75.102548,12.93979,-20.469666
2019,3.5,268.102167,-13.75939,13.872903,6.415825,-91.801251,9.666933
2020,3.5,91.897833,-13.75939,-139.454718,-15.832735,92.382563,-37.182792
2021,3.5,235.897825,-13.759384,-5.994122,31.558527,-123.121456,5.836759
2022,3.5,124.102175,-13.759384,-124.721704,11.815024,130.317703,-32.556749
2023,3.5,307.897888,-13.759383,31.354567,-28.314443,-53.141495,4.971145
2024,3.5,52.102112,-13.759383,-159.133051,-51.072907,45.638275,-31.53989
2025,3.5,196.102167,-13.75938,-52.265017,48.991367,-159.816795,-6.376724
2026,3.5,163.897833,-13.75938,-95.197854,40.382734,170.784235,-18.988326
2027,3.5,264.953444,-13.403897,12.616511,9.234513,-94.915194,9.947478
2028,3.5,95.046556,-13.403897,-138.452753,-12.908341,96.197979,-36.735234
2029,3.5,311.046606,-13.403894,33.146185,-30.973422,-50.08026,4.538489
2030,3.5,48.953394,-13.403894,-161.933531,-53.636412,42.350979,-30.298174
2031,3.5,336.95339,-13.403892,47.941708,-53.797921,-26.190422,-3.509238
2032,3.5,23.04661,-13.403892,159.698477,-73.295553,16.099053,-21.35598
2033,3.5,239.046547,-13.403892,-3.249208,29.581234,-120.191032,6.842488
2034,3.5,120.953453,-13.403892,-126.65744,9.391323,126.689576,-32.991432
2035,3.5,192.953432,-13.403892,-56.927452,49.467754,-162.796887,-7.235784
2036,3.5,167.046568,-13.403892,-92.037336,42.350026,173.578146,-17.422848
2037,3.5,189.753961,-13.065106,-61.747536,49.693744,-165.820682,-8.149811
2038,3.5,170.246039,-13.065106,-88.568212,44.204371,176.403511,-15.845865
2039,3.5,242.245985,-13.065099,-0.615822,27.468752,-117.179393,7.786842
2040,3.5,117.754015,-13.065099,-128.547368,6.878396,122.975898,-33.387541
2041,3.5,261.753992,-13.065098,11.259749,12.069489,-98.090762,10.140288
2042,3.5,98.246008,-13.065098,-137.397143,-9.951262,100.041038,-36.218733
2043,3.5,314.246019,-13.065098,35.007951,-33.682758,-46.981489,4.023168
2044,3.5,45.753981,-13.065098,-165.056596,-56.204913,39.064427,-29.010436
2045,3.5,333.75397,-13.065044,46.076916,-50.879355,-28.974445,-2.066185
2046,3.5,26.24603,-13.065044,167.254434,-71.168767,19.331007,-22.25647
2047,3.5,330.547744,-12.697582,44.40839,-47.925324,-31.771794,-0.622783
2048,3.5,29.452256,-12.697582,173.30501,-68.79558,22.614728,-23.107991
2049,3.5,258.547713,-12.697582,9.856027,14.905227,-101.284904,10.290837
2050,3.5,101.452287,-12.697582,-136.344005,-6.981513,103.848329,-35.590035
2051,3.5,317.452258,-12.697579,36.98649,-36.381008,-43.874725,3.481492
2052,3.5,42.547742,-12.697579,-168.618533,-58.70244,35.840529,-27.649472
2053,3.5,245.452264,-12.697577,1.919169,25.289786,-114.136853,8.70214
2054,3.5,114.547736,-12.697577,-130.415828,4.3393,119.21704,-33.685554
2055,3.5,186.547721,-12.697574,-66.613983,49.705651,-168.868425,-9.057208
2056,3.5,173.452279,-12.697574,-84.853889,45.944231,179.20373,-14.236048
2057,3.5,287.999979,-12.56201,23.947991,-10.195486,-72.109515,9.769982
2058,3.5,72.000021,-12.56201,-149.441056,-33.007694,68.555248,-34.666044
2059,3.5,215.999985,-12.562007,-24.599497,44.39631,-142.114471,1.641978
2060,3.5,144.000015,-12.562007,-113.576175,28.186225,150.949349,-25.325162
2061,3.5,0.0,-12.562006,80.82243,-71.09727,-4.996475,-11.510576
2062,3.5,212.941171,-12.520859,-28.319839,45.819328,-144.94926,0.701619
2063,3.5,147.058829,-12.520859,-111.34808,30.454237,153.999515,-24.20859
2064,3.5,284.94116,-12.520805,22.661304,-7.493506,-75.116327,10.152755
2065,3.5,75.05884,-12.520805,-148.041161,-30.269642,72.166231,-35.035513
2066,3.5,356.941182,-12.520805,74.22071,-69.125051,-7.759745,-10.26402
2067,3.5,3.058818,-12.520805,88.860381,-72.74552,-2.189469,-12.687025
2068,3.5,219.05883,-12.520801,-21.028388,42.898949,-139.292276,2.623506
2069,3.5,140.94117,-12.520801,-115.751906,25.913971,147.826263,-26.33287
2070,3.5,291.058791,-12.520799,25.300698,-12.871389,-69.103399,9.408214
2071,3.5,68.941209,-12.520799,-150.983641,-35.708778,64.991493,-34.144222
